time,Temperature_celcius,Rain_mm_per_h,Snow_mm_per_h,Air density_kg_per_m3,Ground_level_solar_irradiance_W_per_m2,Cloud_cover_fraction,wind_speed_m_per_s,electricity_kW
08/02/2019 11:00,4.337,0.019,0,1.259,91.359,0.972,9.425,0.676
08/02/2019 12:00,4.171,0.02,0,1.259,48.572,0.982,9.056,0.266
08/02/2019 13:00,4.197,0.034,0,1.258,35.795,0.975,8.515,0.157
08/02/2019 14:00,4.275,0.143,0,1.257,18.716,0.985,8.317,0.024
08/02/2019 15:00,4.111,0.246,0,1.256,2.711,0.995,8.567,0
09/02/2019 06:00,3.293,1.148,0.001,1.247,0.585,0.94,10.005,0
09/02/2019 07:00,2.688,1.234,0.016,1.251,9.425,0.988,9.718,0
09/02/2019 08:00,2.632,0.47,0.034,1.251,23.346,0.993,9.335,0.059
09/02/2019 09:00,3.695,0.047,0.001,1.245,60.557,0.936,9.027,0.382
09/02/2019 10:00,4.935,0.09,0,1.239,118.694,0.656,9.58,0.984
09/02/2019 11:00,5.959,0.081,0,1.233,175.755,0.266,10.379,1.781
09/02/2019 12:00,6.532,0.01,0,1.23,233.892,0.104,10.646,3.33
09/02/2019 13:00,6.553,0.012,0,1.23,186.83,0.226,10.848,2.858
09/02/2019 14:00,6.047,0.194,0,1.231,78.538,0.85,11.161,0.801
09/02/2019 15:00,5.218,0.738,0,1.235,3.5,0.983,12.115,0
10/02/2019 06:00,3.95,0.005,0,1.247,1.689,0.994,9.02,0
10/02/2019 07:00,4.493,0.008,0,1.245,18.13,0.999,9.076,0.023
10/02/2019 08:00,4.72,0.011,0,1.243,32.675,0.999,8.562,0.131
10/02/2019 09:00,4.7,0.029,0,1.243,52.7,0.999,8,0.301
10/02/2019 10:00,4.564,0.12,0,1.243,65.824,0.998,7.405,0.418
10/02/2019 11:00,4.286,0.24,0,1.243,54.192,0.997,6.606,0.312
10/02/2019 12:00,4.103,0.385,0,1.241,45.405,0.998,6.248,0.235
10/02/2019 13:00,3.924,0.585,0,1.24,28.096,0.998,6.204,0.092
10/02/2019 14:00,3.675,0.853,0,1.239,11.382,0.999,6.501,0
10/02/2019 15:00,3.159,0.808,0,1.24,1.387,0.998,6.728,0
11/02/2019 06:00,2.766,0.038,0,1.25,1.097,0.903,7.963,0
11/02/2019 07:00,2.972,0.06,0,1.251,13.044,0.911,8.345,0
11/02/2019 08:00,3.32,0.06,0,1.25,32.73,0.83,8.87,0.136
11/02/2019 09:00,3.625,0.041,0,1.251,88.36,0.651,9.439,0.668
11/02/2019 10:00,3.727,0.028,0,1.253,143.429,0.572,10.31,1.301
11/02/2019 11:00,3.728,0.016,0,1.256,172.831,0.473,11.138,1.735
11/02/2019 12:00,3.797,0.003,0,1.258,203.15,0.273,11.609,2.506
11/02/2019 13:00,3.81,0.001,0,1.26,201.153,0.042,11.601,3.262
11/02/2019 14:00,3.392,0,0,1.263,115.405,0.013,11.181,1.947
11/02/2019 15:00,2.519,0,0,1.268,18.44,0,10.364,0.181
12/02/2019 06:00,-0.529,0,0,1.296,6.675,0.67,7.681,0
12/02/2019 07:00,0.36,0,0,1.297,86.641,0.744,7.429,1.9
12/02/2019 08:00,1.345,0,0,1.295,203.518,0.82,7.117,4.322
12/02/2019 09:00,2.333,0,0,1.292,291.694,0.887,7.222,5.743
12/02/2019 10:00,3.034,0,0,1.29,341.378,0.923,7.428,6.423
12/02/2019 11:00,3.48,0,0,1.288,345.273,0.955,7.648,6.348
12/02/2019 12:00,3.546,0,0,1.287,244.226,0.98,7.495,3.819
12/02/2019 13:00,3.255,0,0,1.288,127.33,0.968,6.952,1.368
12/02/2019 14:00,2.657,0,0,1.29,62.737,0.963,6.249,0.516
12/02/2019 15:00,1.699,0,0,1.292,9.781,0.977,5.89,0
13/02/2019 06:00,4.707,0.013,0,1.273,3.404,0.994,9.454,0
13/02/2019 07:00,4.776,0.015,0,1.274,21.387,0.997,9.481,0.049
13/02/2019 08:00,4.9,0.011,0,1.274,47.514,0.996,9.308,0.264
13/02/2019 09:00,5.131,0.005,0,1.274,84.184,0.995,9.372,0.609
13/02/2019 10:00,5.36,0.002,0,1.274,121.046,0.997,9.557,0.988
13/02/2019 11:00,5.486,0.002,0,1.274,134.816,0.996,9.564,1.151
13/02/2019 12:00,5.733,0.002,0,1.273,178.589,0.985,9.415,1.832
13/02/2019 13:00,5.787,0.002,0,1.272,167.927,0.979,8.958,1.991
13/02/2019 14:00,5.418,0.002,0,1.273,87.355,0.98,8.389,0.863
13/02/2019 15:00,4.881,0.003,0,1.275,13.933,0.985,8.142,0.013
14/02/2019 06:00,4.339,0.01,0,1.286,2.571,0.861,5.778,0
14/02/2019 07:00,4.5,0.011,0,1.286,25.736,0.857,5.673,0.083
14/02/2019 08:00,4.742,0.01,0,1.285,49.972,0.878,5.882,0.285
14/02/2019 09:00,4.994,0.008,0,1.285,84.87,0.842,6.23,0.611
14/02/2019 10:00,5.116,0.007,0,1.285,103.213,0.884,6.8,0.787
14/02/2019 11:00,5.121,0.005,0,1.285,103.797,0.897,7.116,0.793
14/02/2019 12:00,5.31,0.002,0,1.283,126.528,0.82,7.308,1.061
14/02/2019 13:00,5.58,0.001,0,1.281,137.082,0.704,7.39,1.313
14/02/2019 14:00,5.482,0.002,0,1.28,84.127,0.698,7.101,0.755
14/02/2019 15:00,4.849,0.006,0,1.282,15.664,0.708,6.769,0.025
15/02/2019 06:00,2.644,0.014,0,1.297,4.698,0.989,5.536,0
15/02/2019 07:00,2.171,0.013,0,1.302,40.785,0.988,5.75,0.251
15/02/2019 08:00,1.942,0.009,0,1.304,95.023,0.981,5.772,0.835
15/02/2019 09:00,2.544,0.001,0,1.302,171.56,0.971,5.815,1.915
15/02/2019 10:00,3.79,0,0,1.296,290.058,0.953,5.745,4.465
15/02/2019 11:00,5.04,0,0,1.288,340.296,0.949,5.51,5.774
15/02/2019 12:00,6.003,0,0,1.281,302.272,0.949,5.398,5.149
15/02/2019 13:00,6.57,0,0,1.275,227.154,0.948,5.204,3.858
15/02/2019 14:00,6.203,0,0,1.273,125.972,0.946,4.602,2.004
15/02/2019 15:00,4.442,0,0,1.272,26.743,0.83,4.801,0.279
16/02/2019 06:00,2.084,0.001,0,1.283,10.174,0.585,7.074,0.001
16/02/2019 07:00,2.949,0.001,0,1.284,58.39,0.637,7.282,0.53
16/02/2019 08:00,3.81,0,0,1.28,171.573,0.068,7.035,2.568
16/02/2019 09:00,4.848,0,0,1.275,309.085,0.026,6.789,5.623
16/02/2019 10:00,6.031,0,0,1.268,359.074,0.476,6.998,6.328
16/02/2019 11:00,6.957,0,0,1.262,351.664,0.932,7.717,5.995
16/02/2019 12:00,7.351,0,0,1.258,284.144,0.945,7.952,4.52
16/02/2019 13:00,7.207,0,0,1.257,173.272,0.944,8.007,2.211
16/02/2019 14:00,6.813,0,0,1.257,96.208,0.944,8.032,1.054
16/02/2019 15:00,6.105,0,0,1.258,24.262,0.944,8.025,0.16
17/02/2019 06:00,3.989,0.025,0,1.279,2.4,0.952,4.949,0
17/02/2019 07:00,4.146,0.028,0,1.279,25.052,0.921,4.699,0.073
17/02/2019 08:00,4.065,0.011,0,1.28,61.22,0.952,4.581,0.387
17/02/2019 09:00,4.05,0.009,0,1.281,79.436,0.947,4.489,0.552
17/02/2019 10:00,4.566,0.008,0,1.278,100.168,0.93,4.335,0.748
17/02/2019 11:00,5.231,0.008,0,1.274,109.753,0.851,4.285,0.841
17/02/2019 12:00,5.935,0.01,0,1.269,106.815,0.839,4.28,0.815
17/02/2019 13:00,6.471,0.01,0,1.264,75.452,0.839,4.26,0.513
17/02/2019 14:00,6.655,0.011,0,1.261,41.476,0.771,4.139,0.206
17/02/2019 15:00,6.122,0.01,0,1.26,11.144,0.74,3.946,0
18/02/2019 06:00,2.735,0.02,0,1.282,2.493,0.99,5.69,0
18/02/2019 07:00,2.895,0.022,0,1.281,18.384,0.989,5.829,0.023
18/02/2019 08:00,3.039,0.02,0,1.28,42.09,0.981,5.9,0.212
18/02/2019 09:00,3.356,0.014,0,1.279,68.532,0.948,5.816,0.45
18/02/2019 10:00,3.818,0.009,0,1.276,101.48,0.882,5.67,0.768
18/02/2019 11:00,4.351,0.006,0,1.273,129.888,0.808,5.388,1.065
18/02/2019 12:00,4.948,0.003,0,1.269,149.321,0.612,5.053,1.32
18/02/2019 13:00,5.621,0.001,0,1.264,167.946,0.267,4.825,1.771
18/02/2019 14:00,5.913,0,0,1.259,125.855,0.1,4.445,1.515
18/02/2019 15:00,4.627,0,0,1.258,32.679,0.049,4.362,0.233
18/02/2019 16:00,3.409,0,0,1.26,0.001,0.046,4.739,0
19/02/2019 06:00,3.831,0.233,0,1.26,4.347,0.996,7.025,0
19/02/2019 07:00,4.101,0.085,0,1.26,25.896,0.997,7.561,0.079
19/02/2019 08:00,4.496,0.016,0,1.258,57.775,0.996,8.148,0.35
19/02/2019 09:00,4.927,0.01,0,1.256,104.129,0.934,9.183,0.794
19/02/2019 10:00,5.312,0.023,0,1.255,177.201,0.735,9.664,1.585
19/02/2019 11:00,5.437,0.055,0,1.253,137.173,0.883,10.03,1.119
19/02/2019 12:00,5.338,0.085,0,1.253,48.545,0.952,10.33,0.259
19/02/2019 13:00,5.323,0.085,0,1.252,29.19,0.974,10.586,0.099
19/02/2019 14:00,5.349,0.07,0,1.252,15.058,0.956,10.36,0
19/02/2019 15:00,5.436,0.044,0,1.251,6.77,0.819,10.278,0
19/02/2019 16:00,5.385,0.028,0,1.251,0.001,0.686,10.357,0
20/02/2019 06:00,3.385,0.011,0,1.271,5.156,0.999,8.658,0
20/02/2019 07:00,3.799,0.008,0,1.27,32.734,0.999,8.336,0.14
20/02/2019 08:00,4.399,0.004,0,1.268,77.845,0.996,8.137,0.56
20/02/2019 09:00,4.952,0.001,0,1.267,146.461,0.984,8.092,1.317
20/02/2019 10:00,5.699,0.001,0,1.264,250.161,0.966,7.869,2.864
20/02/2019 11:00,6.214,0.001,0,1.262,260.706,0.762,7.594,3.128
20/02/2019 12:00,6.64,0.001,0,1.26,318.024,0.641,7.451,4.772
20/02/2019 13:00,6.746,0.002,0,1.258,227.503,0.936,7.208,3.15
20/02/2019 14:00,6.454,0.005,0,1.258,99.828,0.972,6.462,0.935
20/02/2019 15:00,5.605,0.008,0,1.26,26.324,0.974,5.869,0.107
20/02/2019 16:00,4.908,0.016,0,1.262,0.01,0.984,5.892,0
21/02/2019 06:00,4.916,0.328,0,1.265,4.85,0.943,7.857,0
21/02/2019 07:00,4.922,0.116,0,1.266,32.518,0.921,7.762,0.131
21/02/2019 08:00,5.169,0.048,0,1.265,60.088,0.966,7.768,0.367
21/02/2019 09:00,5.448,0.172,0,1.264,63.572,0.957,7.772,0.393
21/02/2019 10:00,5.599,0.583,0,1.263,58.324,0.948,7.417,0.343
21/02/2019 11:00,5.813,0.923,0,1.262,76.859,0.944,7.27,0.511
21/02/2019 12:00,6.032,0.57,0,1.26,72.086,0.903,7.356,0.468
21/02/2019 13:00,6.314,0.27,0,1.258,55.014,0.88,7.755,0.315
21/02/2019 14:00,6.355,0.273,0,1.258,18.836,0.894,7.827,0.022
21/02/2019 15:00,6.199,0.13,0,1.259,5.666,0.923,7.58,0
21/02/2019 16:00,5.92,0.056,0,1.261,0.006,0.876,6.969,0
22/02/2019 06:00,-0.84,0,0,1.323,29.05,0.02,7.041,0.472
22/02/2019 07:00,0.117,0,0,1.323,143.875,0.001,7.31,2.955
22/02/2019 08:00,1.128,0,0,1.321,261.304,0.018,7.792,4.949
22/02/2019 09:00,1.89,0,0,1.319,350.716,0.424,7.78,6.251
22/02/2019 10:00,2.389,0,0,1.318,396.96,0.863,7.524,6.815
22/02/2019 11:00,2.575,0,0,1.318,393.283,0.708,7.161,6.648
22/02/2019 12:00,2.533,0,0,1.318,359.109,0.518,6.642,6.16
22/02/2019 13:00,2.269,0,0,1.319,283.594,0.805,6.151,5.013
22/02/2019 14:00,1.774,0,0,1.32,171.744,0.948,5.814,3.033
22/02/2019 15:00,0.839,0,0,1.322,54.548,0.955,5.347,0.77
22/02/2019 16:00,-0.467,0,0,1.324,0.267,0.951,5.208,0
23/02/2019 06:00,-0.021,0,0,1.32,30.365,0.949,5.657,0.427
23/02/2019 07:00,1.489,0,0,1.319,140.431,0.947,6.103,2.566
23/02/2019 08:00,2.342,0,0,1.316,237.2,0.935,6.551,3.999
23/02/2019 09:00,3.039,0,0,1.313,299.85,0.92,6.581,4.746
23/02/2019 10:00,3.695,0,0,1.31,364.229,0.958,6.373,5.824
23/02/2019 11:00,4.209,0,0,1.307,358.133,0.964,6.113,5.594
23/02/2019 12:00,4.522,0,0,1.304,315.78,0.96,5.861,4.867
23/02/2019 13:00,4.64,0,0,1.302,263.53,0.952,5.739,4.233
23/02/2019 14:00,4.432,0,0,1.301,170.429,0.948,5.508,2.781
23/02/2019 15:00,3.195,0,0,1.302,58.432,0.948,5.221,0.784
23/02/2019 16:00,1.745,0,0,1.304,0.511,0.947,5.601,0
24/02/2019 06:00,1.3,0,0,1.307,24.953,0.654,5.81,0.202
24/02/2019 07:00,2.387,0,0,1.307,138.73,0.252,5.909,2.368
24/02/2019 08:00,3.378,0,0,1.303,265.729,0.006,5.6,4.735
24/02/2019 09:00,4.724,0,0,1.297,356.535,0,5.509,6.071
24/02/2019 10:00,6.128,0,0,1.289,406.83,0.015,5.766,6.697
24/02/2019 11:00,7.522,0,0,1.279,412.478,0.246,6.462,6.695
24/02/2019 12:00,8.257,0,0,1.274,372.243,0.801,6.832,6.078
24/02/2019 13:00,8.373,0,0,1.271,285.677,0.841,6.804,4.697
24/02/2019 14:00,7.921,0,0,1.271,175.091,0.929,6.175,2.804
24/02/2019 15:00,6.46,0,0,1.274,58.683,0.881,5.755,0.712
24/02/2019 16:00,5.152,0.002,0,1.278,0.753,0.906,6.066,0
25/02/2019 06:00,1.113,0.003,0.002,1.311,27.052,0.969,6.864,0.21
25/02/2019 07:00,1.975,0.001,0,1.309,129.687,0.948,7.136,1.916
25/02/2019 08:00,3.077,0,0,1.304,277.01,0.69,6.932,4.868
25/02/2019 09:00,4.39,0,0,1.297,365.534,0.297,6.994,6.13
25/02/2019 10:00,5.607,0,0,1.29,384.768,0.406,7.116,6.069
25/02/2019 11:00,6.411,0,0,1.284,368.875,0.543,7.128,5.61
25/02/2019 12:00,6.978,0,0,1.279,358.241,0.782,7.274,5.636
25/02/2019 13:00,7.26,0,0,1.276,296.79,0.909,7.457,4.85
25/02/2019 14:00,7.03,0,0,1.275,186.579,0.951,7.139,3.02
25/02/2019 15:00,6.118,0,0,1.277,64.09,0.926,6.461,0.783
25/02/2019 16:00,5.198,0,0,1.279,1.011,0.948,6.589,0
26/02/2019 05:00,4.284,0.002,0,1.288,0.001,0.832,6.426,0
26/02/2019 06:00,4.438,0.002,0,1.288,20.565,0.697,6.344,0.071
26/02/2019 07:00,4.944,0.001,0,1.286,104.43,0.433,5.883,1.1
26/02/2019 08:00,5.605,0.001,0,1.283,223.307,0.375,5.303,3.101
26/02/2019 09:00,6.488,0,0,1.279,296.301,0.496,4.765,4.189
26/02/2019 10:00,7.537,0,0,1.273,359.352,0.609,4.416,5.258
26/02/2019 11:00,8.131,0,0,1.27,402.191,0.743,4.354,6.144
26/02/2019 12:00,8.294,0,0,1.269,365.654,0.94,4.633,5.631
26/02/2019 13:00,8.257,0,0,1.268,283.84,0.95,4.989,4.348
26/02/2019 14:00,8.022,0,0,1.267,182.424,0.947,5.043,2.726
26/02/2019 15:00,6.913,0,0,1.269,66.602,0.956,4.79,0.765
26/02/2019 16:00,5.496,0,0,1.271,1.606,0.972,4.956,0
27/02/2019 05:00,2.003,0.001,0,1.294,0.007,0.567,6.436,0
27/02/2019 06:00,2.035,0.001,0,1.293,31.31,0.489,6.554,0.258
27/02/2019 07:00,2.827,0,0,1.29,136.931,0.106,6.672,1.952
27/02/2019 08:00,4.004,0,0,1.284,283.883,0.005,6.494,4.808
27/02/2019 09:00,5.623,0,0,1.275,368.701,0.002,6.351,5.988
27/02/2019 10:00,7.29,0,0,1.264,415.412,0.004,6.694,6.527
27/02/2019 11:00,8.61,0,0,1.254,420.6,0.379,7.24,6.51
27/02/2019 12:00,9.225,0,0,1.249,359.03,0.636,7.402,5.442
27/02/2019 13:00,9.436,0,0,1.245,289.015,0.121,7.2,4.434
27/02/2019 14:00,9.18,0,0,1.243,201.988,0.001,6.687,3.246
27/02/2019 15:00,7.89,0,0,1.243,79.499,0.098,6.616,1.123
27/02/2019 16:00,6.487,0,0,1.245,2.731,0.144,7.263,0
28/02/2019 05:00,3.317,0.025,0,1.263,0.004,0.943,7.81,0
28/02/2019 06:00,3.503,0.022,0,1.262,8.528,0.943,7.922,0
28/02/2019 07:00,3.618,0.015,0,1.263,34.866,0.955,7.768,0.154
28/02/2019 08:00,3.584,0.008,0,1.264,76.089,0.899,7.476,0.534
28/02/2019 09:00,4.296,0.001,0,1.262,181.427,0.385,7.072,1.764
28/02/2019 10:00,5.954,0,0,1.255,436.157,0.004,6.414,6.71
28/02/2019 11:00,7.297,0,0,1.247,453.599,0,6.156,7.063
28/02/2019 12:00,8.028,0,0,1.242,414.364,0.002,6.329,6.513
28/02/2019 13:00,8.139,0,0,1.24,334.292,0.01,6.427,5.391
28/02/2019 14:00,7.747,0,0,1.24,220.501,0.015,6.274,3.631
28/02/2019 15:00,6.218,0,0,1.244,90.034,0.018,5.802,1.342
28/02/2019 16:00,4.069,0,0,1.249,3.944,0.082,5.79,0
01/03/2019 05:00,0.725,0.002,0,1.277,0.131,0.98,2.27,0
01/03/2019 06:00,0.723,0.003,0,1.279,30.884,0.986,2.552,0.181
01/03/2019 07:00,1.003,0.003,0,1.279,78.116,0.997,2.739,0.621
01/03/2019 08:00,1.695,0.001,0,1.277,146.288,0.97,2.951,1.415
01/03/2019 09:00,3.203,0.001,0,1.272,316.261,0.883,3.47,4.432
01/03/2019 10:00,4.81,0,0,1.265,432.614,0.865,3.855,6.674
01/03/2019 11:00,5.765,0,0,1.259,430.966,0.828,4.175,6.579
01/03/2019 12:00,6.084,0,0,1.257,386.724,0.755,4.409,5.891
01/03/2019 13:00,5.951,0,0,1.258,306.663,0.773,4.53,4.672
01/03/2019 14:00,5.489,0,0,1.26,192.972,0.892,4.551,2.757
01/03/2019 15:00,4.318,0.001,0,1.263,67.203,0.943,4.477,0.643
01/03/2019 16:00,2.621,0.001,0,1.269,3.626,0.909,4.809,0
02/03/2019 05:00,0.767,0.023,0.004,1.281,0.188,0.623,5.417,0
02/03/2019 06:00,1.21,0.021,0.004,1.28,30.595,0.642,5.55,0.157
02/03/2019 07:00,1.935,0.019,0.003,1.279,98.244,0.658,5.976,0.864
02/03/2019 08:00,2.415,0.015,0,1.277,158.514,0.422,6.251,1.535
02/03/2019 09:00,2.98,0.014,0,1.275,240.875,0.351,6.352,2.66
02/03/2019 10:00,3.669,0.009,0,1.272,353.223,0.202,6.271,4.696
02/03/2019 11:00,4.242,0.006,0,1.269,388.034,0.181,6.138,5.452
02/03/2019 12:00,4.548,0.004,0,1.267,359.473,0.448,6.102,5.08
02/03/2019 13:00,4.576,0.004,0,1.265,266.598,0.926,6.129,3.47
02/03/2019 14:00,4.309,0.003,0,1.264,128.394,0.969,6.065,1.223
02/03/2019 15:00,3.817,0.002,0,1.264,49.094,0.972,5.754,0.315
02/03/2019 16:00,3.126,0.002,0,1.264,3.087,0.974,6.109,0
03/03/2019 05:00,4.636,0.608,0,1.244,0.215,0.816,9.06,0
03/03/2019 06:00,4.967,0.81,0,1.242,14.137,0.884,9.729,0
03/03/2019 07:00,5.487,0.206,0,1.238,24.787,0.88,10.975,0.066
03/03/2019 08:00,6.04,0.023,0,1.236,68.17,0.977,10.501,0.438
03/03/2019 09:00,6.729,0.007,0,1.233,159.448,0.984,10.032,1.358
03/03/2019 10:00,7.405,0.001,0,1.23,265.181,0.988,10.198,2.682
03/03/2019 11:00,7.763,0,0,1.229,291.854,0.993,9.974,3.082
03/03/2019 12:00,7.66,0,0,1.229,204.396,0.993,9.525,1.89
03/03/2019 13:00,7.394,0,0,1.23,174.259,0.972,8.95,1.596
03/03/2019 14:00,7.091,0,0,1.23,154.306,0.962,8.363,1.531
03/03/2019 15:00,6.358,0,0,1.232,56.953,0.982,7.641,0.388
03/03/2019 16:00,5.31,0,0,1.235,3.806,0.992,6.77,0
04/03/2019 05:00,6.196,0.025,0,1.221,0.423,0.819,9.439,0
04/03/2019 06:00,6.106,0.058,0,1.221,35.969,0.774,9.042,0.185
04/03/2019 07:00,6.499,0.109,0,1.219,90.29,0.759,9.1,0.692
04/03/2019 08:00,7.017,0.189,0,1.215,136.374,0.624,8.89,1.141
04/03/2019 09:00,7.464,0.243,0,1.212,204.011,0.631,9.203,1.865
04/03/2019 10:00,7.555,0.272,0,1.21,167.271,0.789,9.178,1.407
04/03/2019 11:00,7.832,0.666,0,1.207,175.892,0.684,9.771,1.489
04/03/2019 12:00,7.837,1.798,0,1.205,158.322,0.791,10.236,1.311
04/03/2019 13:00,7.367,1.23,0,1.207,92.195,0.856,11.06,0.657
04/03/2019 14:00,6.639,0.279,0,1.21,57.404,0.852,10.5,0.34
04/03/2019 15:00,5.817,0.106,0,1.214,34.431,0.833,10.312,0.148
04/03/2019 16:00,5.072,0.052,0,1.217,4.793,0.722,10.289,0
05/03/2019 05:00,4.114,0.439,0,1.233,0.144,0.998,10.851,0
05/03/2019 06:00,4.033,0.446,0,1.234,8.563,0.998,10.403,0
05/03/2019 07:00,4.108,0.475,0,1.236,25.563,0.998,10.094,0.072
05/03/2019 08:00,4.339,0.492,0,1.236,48.058,0.998,9.686,0.255
05/03/2019 09:00,4.595,0.445,0,1.236,75.396,0.997,9.258,0.498
05/03/2019 10:00,4.794,0.393,0,1.237,90.669,0.996,8.739,0.638
05/03/2019 11:00,4.907,0.349,0,1.238,108.636,0.995,8.261,0.808
05/03/2019 12:00,4.887,0.308,0,1.24,120.581,0.996,7.956,0.926
05/03/2019 13:00,4.599,0.296,0,1.242,73.18,0.997,7.242,0.479
05/03/2019 14:00,4.251,0.319,0,1.246,48.229,0.997,6.485,0.258
05/03/2019 15:00,3.869,0.426,0,1.249,20.404,0.996,5.709,0.034
05/03/2019 16:00,3.452,0.53,0.002,1.251,1.56,0.996,5.058,0
06/03/2019 05:00,2.833,0.015,0,1.266,0.733,0.975,5.057,0
06/03/2019 06:00,3.158,0.009,0,1.265,26.56,0.987,5.51,0.088
06/03/2019 07:00,3.677,0.004,0,1.264,74.855,0.99,6.195,0.52
06/03/2019 08:00,4.202,0.002,0,1.262,131.778,0.992,6.814,1.085
06/03/2019 09:00,4.621,0.001,0,1.26,205.342,0.994,7.206,1.884
06/03/2019 10:00,4.964,0,0,1.258,243.434,0.993,7.578,2.301
06/03/2019 11:00,5.084,0.001,0,1.256,198.563,0.993,7.596,1.747
06/03/2019 12:00,4.934,0.012,0,1.255,129.983,0.992,7.688,1.026
06/03/2019 13:00,4.72,0.106,0,1.255,80.112,0.994,7.741,0.546
06/03/2019 14:00,4.506,0.353,0,1.254,45.711,0.996,7.857,0.237
06/03/2019 15:00,4.461,0.461,0,1.253,17.752,0.996,8.422,0.015
06/03/2019 16:00,4.496,0.381,0,1.251,1.954,0.995,8.963,0
07/03/2019 05:00,5.46,0.26,0,1.23,0.198,0.998,7.343,0
07/03/2019 06:00,5.541,0.353,0,1.23,8.4,0.998,7.149,0
07/03/2019 07:00,5.687,0.77,0,1.229,22.575,0.997,7.177,0.048
07/03/2019 08:00,5.863,0.928,0,1.228,37.063,0.996,7.229,0.16
07/03/2019 09:00,6.029,0.374,0,1.227,62.192,0.996,7.105,0.376
07/03/2019 10:00,6.529,0.142,0,1.225,156.379,0.994,7.356,1.271
07/03/2019 11:00,6.98,0.289,0,1.221,135.545,0.997,7.51,1.06
07/03/2019 12:00,7.153,0.302,0,1.219,77.55,0.996,7.496,0.511
07/03/2019 13:00,7.685,0.158,0,1.214,94.559,0.933,8.785,0.672
07/03/2019 14:00,8.376,0.081,0,1.211,115.865,0.522,11.236,0.915
07/03/2019 15:00,7.388,0.023,0,1.219,82.754,0.136,12.798,0.663
07/03/2019 16:00,5.759,0.003,0,1.229,12.101,0.086,12.485,0
08/03/2019 05:00,4.928,0.076,0,1.228,0.559,0.744,10.237,0
08/03/2019 06:00,5.153,0.098,0,1.228,23.129,0.874,10.183,0.059
08/03/2019 07:00,5.396,0.119,0,1.227,35.705,0.991,10.471,0.154
08/03/2019 08:00,5.501,0.084,0,1.228,47.857,0.914,10.893,0.256
08/03/2019 09:00,5.801,0.01,0,1.23,219.572,0.44,12.487,2.151
08/03/2019 10:00,6.475,0.001,0,1.231,468.909,0.174,14.397,6.66
08/03/2019 11:00,6.867,0,0,1.232,499.209,0.023,15.587,7.251
08/03/2019 12:00,6.607,0,0,1.236,462.893,0.016,15.857,6.818
08/03/2019 13:00,6.256,0,0,1.239,384.341,0.01,15.56,5.793
08/03/2019 14:00,5.877,0,0,1.242,267.606,0.017,15.117,4.076
08/03/2019 15:00,5.365,0,0,1.246,126.904,0.042,13.955,1.719
08/03/2019 16:00,4.714,0,0,1.249,15.918,0.057,12.422,0.053
09/03/2019 05:00,3.342,0.653,0,1.25,0.805,0.972,9.3,0
09/03/2019 06:00,3.529,1.204,0,1.246,10.531,0.994,10.327,0
09/03/2019 07:00,3.441,1.27,0.004,1.245,20.242,0.995,11.374,0.032
09/03/2019 08:00,3.9,0.601,0.005,1.241,33.73,0.939,11.13,0.136
09/03/2019 09:00,5.368,0.209,0.001,1.234,104.166,0.667,12.163,0.77
09/03/2019 10:00,6.251,0.083,0,1.231,240.733,0.516,13.472,2.218
09/03/2019 11:00,6.543,0.2,0,1.231,266.123,0.636,13.384,2.543
09/03/2019 12:00,6.595,0.244,0,1.231,211.579,0.734,13.165,1.902
09/03/2019 13:00,6.646,0.135,0,1.23,156.144,0.539,13.021,1.318
09/03/2019 14:00,6.652,0.056,0,1.23,159.712,0.371,13.047,1.47
09/03/2019 15:00,6.186,0.024,0,1.232,87.527,0.405,12.614,0.713
09/03/2019 16:00,5.394,0.013,0,1.235,10.279,0.447,11.909,0
10/03/2019 05:00,3.564,0.008,0,1.249,3.133,0.599,11.221,0
10/03/2019 06:00,3.43,0.003,0,1.251,82.179,0.172,9.71,0.853
10/03/2019 07:00,3.955,0.004,0,1.25,222.952,0.099,8.898,3.178
10/03/2019 08:00,4.736,0.015,0,1.247,324.838,0.156,8.889,4.579
10/03/2019 09:00,5.258,0.015,0,1.245,378.266,0.247,8.747,5.079
10/03/2019 10:00,5.642,0.02,0,1.243,417.746,0.562,8.451,5.466
10/03/2019 11:00,5.675,0.032,0,1.242,310.495,0.903,7.949,3.37
10/03/2019 12:00,5.529,0.046,0,1.242,217.02,0.978,7.375,2.036
10/03/2019 13:00,5.306,0.038,0,1.242,164.66,0.99,6.835,1.446
10/03/2019 14:00,4.956,0.032,0,1.242,105.976,0.99,6.212,0.835
10/03/2019 15:00,4.427,0.021,0,1.244,60.866,0.978,5.721,0.402
10/03/2019 16:00,3.28,0.011,0,1.246,12.399,0.902,5.688,0
11/03/2019 05:00,-0.862,0,0,1.271,7.009,0.891,4.281,0
11/03/2019 06:00,0.313,0,0,1.271,72.485,0.917,4.089,0.678
11/03/2019 07:00,1.524,0,0,1.27,164.441,0.844,3.927,1.877
11/03/2019 08:00,2.289,0,0,1.268,286.045,0.616,3.627,3.818
11/03/2019 09:00,3.346,0.001,0,1.265,423.808,0.345,3.727,6.145
11/03/2019 10:00,4.285,0.001,0,1.262,509.847,0.15,4.181,7.426
11/03/2019 11:00,4.893,0,0,1.259,525.723,0.032,4.795,7.638
11/03/2019 12:00,5.216,0,0,1.258,485.77,0.095,5.53,7.121
